,index,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
886,8462,8696,3,1,2,0,1,Chiefs fans are the only ones that claim my takes are wrong about Dogshit trash Quarterback Alex Smith.
887,8466,8700,3,1,2,0,1,"Chill, I'm not a coon RT Sick of you fake bougie ass coons lol"
888,8478,8714,3,1,2,0,1,Chuck E Cheese isn't the same as when I was a kid. Chuck a skinny bitch &amp; they took away the ball pit. Man wtf
889,8492,8728,3,1,2,0,1,Clowney is a bitch nigga get his ass off my team
890,8505,8741,6,1,4,1,1,Come her lil bitch I want that sloppy toppy
891,8515,8751,6,1,1,4,2,Conan Obrien needs to get a life with that $80 million..monkey food maybe.
892,8518,8754,3,1,2,0,1,"Congrats on being a cunt, and doing your make up worse than a 12 year old. Ugly bitch"
893,8538,8774,3,1,2,0,1,Cowboys are the best in the NFC. About time these faggots got their shit together
894,8540,8776,6,1,5,0,1,Craig fire that shit up hoe
895,8550,8786,3,1,2,0,1,Cruise's recent comments make him a bigger douchebag than Charlie Sheen &amp; he didn't even have any 'Tiger Blood'
896,8553,8790,3,1,2,0,1,"Crying to the G20 that some Americans don't like you &amp; 'might' call you names, we call that being a crybaby bitch; 0bama."
897,8573,8810,3,1,2,0,1,"Cut these hoes off right now I really need to , ion really know girl but I believe in u"
898,8581,8818,3,1,2,0,1,Cuz its 187 how im killin these hoes
899,8596,8833,3,1,2,0,1,Dab r us nigguh
900,8601,8838,3,1,2,0,1,"Dad: Why are your eyes so red? Son: I smoked weed, Dad. Dad: Don't lie to me, you were crying because you are a faggot."
901,8606,8843,6,1,5,0,1,Dam i just gotta hope that niggah dont snitch
902,8624,8861,6,1,5,0,1,Damn change change niccas
903,8625,8862,3,1,2,0,1,Damn girl I'll be your porch monkey
904,8628,8865,3,1,0,2,2,Damn it be cold fo a colored man
905,8635,8873,3,1,2,0,1,Damn this bitch crazy
906,8639,8877,3,1,2,0,1,Damn you a hoe
907,8649,8888,3,1,2,0,1,Dat bitch a Thot
908,8657,8896,3,1,2,0,1,Dat nicca paper Fuwop n da booth
909,8663,8902,6,1,5,0,1,David is my bitch
910,8678,8919,6,1,4,1,1,"Dear ugly hoes: Stop playing hard to get, you're already hard to want."
911,8679,8920,3,1,2,0,1,Dear whores: Don't tell me I can't dance when the only dancing you do is open your legs and shake your ass like a video ho to shitty rap.
912,8680,8921,3,1,0,2,2,Debating feminism with a gay professor uninformed girls and low IQ rednecks is not my idea of a fun Wednesday night
913,8687,8930,3,1,2,0,1,Deez niggas pussy so fuck em deez niggas ass so buss em
914,8689,8932,3,1,0,2,2,Define wigga
915,8693,8936,3,1,2,0,1,Delete this! Lmao RT bruno mars and el debarge both cop blow from the same nicca....but don't mind me tho
916,8718,8961,3,1,2,0,1,Did I just see a white bitch getting licked between her legs by a dog? Nasty fuck!
917,8726,8970,3,1,2,0,1,Did this bitch really just ask me do I have a badge to be in this building while going to my floor. White people just don't change at all.
918,8749,8993,3,1,2,0,1,"Dis niga at da gas station trippin. Tol his bitch "" bitch who dnt wana ride wit a niga n a caddy on4s trued up bitch jus shut the fck up lol"
919,8750,8994,3,1,2,0,1,Dis nigga look retarded
920,8754,8998,3,1,2,0,1,Dj Khaled is retarded
921,8770,9014,3,1,2,0,1,Dog I think it's a nigga dyke I was wondering the same RT Is the person that sing 'No Flex Zone' a male or female?
922,8777,9021,6,1,5,0,1,"Don't act all shy, bitch slop that up."
923,8782,9026,3,1,2,0,1,Don't be fooled I kickit with niggas and bitches older then you so . . .
924,8787,9031,6,1,5,0,1,Don't blame me blame ya bitch can't help she want a nigga
925,8790,9034,3,1,0,2,2,"Don't dance, Iggy. It's trash just like your music."
926,8804,9048,3,1,2,0,1,"Don't know no ugly bitches, don't know no broke niggas. Don't know no snitch niggas"
927,8821,9066,3,1,2,0,1,"Don't talk to her like that. RT I did a search for ""lying evil cunt"" and guess what? You came top x"
928,8826,9071,3,1,2,0,1,Don't trust a bitch who's nail polish is chipping off.
929,8842,9087,6,1,0,5,2,Doug Martin trash
930,8844,9089,3,1,0,2,2,Draft Drinking Game: chug a beer everytime you see a black woman crying.
931,8862,9108,3,1,2,0,1,Drop dead gorgeous but the bitch ain't dying for a nigga
932,8874,9120,3,1,0,2,2,"Dude was talmbout ""I don't know why everyone hates Nickelback!"" Because they're trash, that's why."
933,8877,9123,3,1,2,0,1,Dudes a faggot Pahahaha
934,8887,9133,3,1,2,0,1,Dumb ass hoe
935,8896,9142,3,1,2,0,1,"Dumb little broad , move the fuck along bitch"
936,8897,9143,3,1,2,0,1,Dumb nigguh
937,8908,9155,3,1,2,0,1,Eagles fans will always be annoying faggots
938,8910,9157,3,1,2,0,1,Eagles fucking trash
939,8921,9168,3,1,2,0,1,Easy Congo! RT Fuckin faggot RT All though I eat my lunch on the road frequently
940,8924,9171,3,1,2,0,1,Eat a dick bitch
941,8940,9187,3,1,2,0,1,Elizabeth is a stupid hoe
942,8952,9199,6,1,5,0,1,Erica so desperate she bragging bout flawging ass Scrapy eating her pussy... wow he ur baby daddy dumb bitch I'm sure u gave he dome as well
943,8954,9201,3,1,2,0,1,Esp when bitches are after my leftover always hyping niggas. I made him pick another ugly nigga to put on top.
944,8964,9211,3,1,2,0,1,Even my moms knows I don't fuck with ghetto people
945,8966,9213,3,1,2,0,1,Even the young kardashians are hoes lol
946,8980,9229,3,1,2,0,1,Every half-breed cop in America is trying to rape white women.
947,8983,9232,3,1,2,0,1,Every nigga tryna fuck the next nigga bitch not knowing his bitch is the next nigga bitch!
948,8997,9246,3,1,2,0,1,Everybody was bout to fuck a fat bitch
949,9005,9254,3,1,2,0,1,"Everyday I wake up celebrating, why? I just dodged a bullet from a crazy bitch."
950,9022,9274,3,1,2,0,1,Ewh bitch you look like an inbred.
951,9036,9289,3,1,2,0,1,"FUCK YOU, you're a fucking a lowlife piece of trash."
952,9047,9300,3,1,2,0,1,Fake ass hoes all around
953,9059,9312,3,1,2,0,1,Fat bitch
954,9064,9317,9,1,8,0,1,"Fat hoes on Twitter calling themselves Barbies, bitch you ain't no damn Barbie you a damn care bear."
955,9090,9344,3,1,2,0,1,Fight me den hoe
956,9093,9347,3,1,2,0,1,"Fighting on the Internet is like competing in the special Olympics, even if you win, you're still retarded."
957,9102,9356,3,1,2,0,1,Find her ass and push her down some stairs by accident. Throw some water on the floor. Shit. Kick a bitch.
958,9120,9375,6,1,5,0,1,First the white bitch wanna ask extra questions &amp; shit... &amp; be a lil bitch about everything with her skinny ass!
959,9124,9379,3,1,0,2,2,Fitzpatrick is trash bruh
960,9151,9406,3,1,2,0,1,For a faggot ass nigga that crys about people who talk about kicks he certainly makes a lot of fucking shoe comments. That's y'all man smfh
961,9156,9411,6,1,5,0,1,For every hoe out there there's some nigga out there tryna save her and make turn her into a good woman...she jus keep ignoring his texts
962,9176,9432,3,1,2,0,1,Freaky bitch eat the dick while I'm playing madden
963,9177,9433,3,1,2,0,1,Freaky bitch hi
964,9188,9444,3,1,2,0,1,Free my niggah C4
965,9198,9454,3,1,2,0,1,Freshman year I remember like it was yesterday. I was lowkey plotting on the baddest bitch. But some clown ass nigguh swooped dat up lol
966,9201,9457,3,1,2,0,1,Friend zone ass nigguh
967,9210,9466,3,1,2,0,1,Fronting bitches get that I just got off the island dick. Then I never hit them up again because I'm a fronting ass nigga
968,9212,9468,3,1,2,0,1,Fruit 2 O? Who tf does WOHS think they are Trynna serv a nigguh dat lame shit
969,9216,9472,3,1,2,0,1,Fucc niccas dnt want no smoke
970,9223,9479,3,1,2,0,1,"Fuck Staten Island, place is for pussies"
971,9241,9497,3,1,2,0,1,Fuck around wit me n my niggas n we'll turn dis bitch inside out
972,9250,9506,3,1,2,0,1,Fuck dat bitch
973,9251,9507,3,1,2,0,1,Fuck drama class. This bitch boring as hell
974,9253,9509,6,1,5,0,1,"Fuck fleeto like, id cut you cunts up :/"
975,9270,9526,3,1,2,0,1,Fuck that hoe!
976,9279,9535,3,1,2,0,1,"Fuck the church you attend , fuck your god, fuck the nigguh you call the savior . It's a fucking new world order baby"
977,9280,9536,3,1,2,0,1,Fuck the club. Especially Dallas clubs. Nothing but stank pussy and thirsty niggas.
978,9283,9539,6,1,5,0,1,Fuck the rockets and everything they get with d Howard bitch ass. Signed bitter laker fan. Lol
979,9291,9547,6,1,5,0,1,Fuck this fuckin bitch and her stupid analysis bullshit
980,9292,9548,3,1,2,0,1,Fuck this hoe ass professor she looks like an extra from Halloween town.
981,9293,9549,6,1,5,0,1,"Fuck this mexican bitch she talks too much, she thinks she's an ivy league scholar."
982,9306,9562,3,1,2,0,1,Fuck you bruh Ima look at your young bitch..
983,9311,9567,3,1,2,0,1,Fuck you then bitch shove that work up your A-S-S
984,9314,9570,3,1,2,0,1,"Fuck you, hoe ass nigga RT@UberFacts The white-fronted parrot is the only other species besides humans that French kiss as a prelude to sex."
985,9320,9576,3,1,2,0,1,Fucken pussy
986,9321,9577,6,1,5,0,1,Fuckin pussies passed out.
987,9325,9582,3,1,2,0,1,Fucking cunts.
988,9326,9583,3,1,2,0,1,Fucking douche bro. You're a fag
989,9331,9588,3,1,2,0,1,Fucking hate ghetto girls bruh
990,9352,9610,3,1,2,0,1,Fuuuuuck you you stupid fucking cunt
991,9370,9628,3,1,2,0,1,Gabby is such a hoe
992,9396,9654,6,1,5,0,1,"Get a bitch, break a bitch"
993,9405,9663,3,1,2,0,1,Get the fuck over yourself fag. You're an undercover hooker and actually use weave cause you're balding. You are NOT cute.
994,9419,9678,3,1,2,0,1,Getting niggaz to discuss more than sports hoes and rap music is impressive but SO HARD TO DO!
995,9436,9695,6,1,5,0,1,"Girls be tripping with that ""you got hoes"" shit, I do know other girls that are my friends!"
996,9444,9703,3,1,2,0,1,Give me head an kiss yah nigga u a ill bitch
997,9457,9717,6,1,5,0,1,God bless the dumb niggas who trust these hoes
998,9464,9724,3,1,0,2,2,God people can be so mean. This Asian guy held the door for these girls and they said they were surprised he could see it with his slant eye
999,9468,9728,3,1,2,0,1,Going for a bitch nigga neck cause nigga am Rollin
1000,9480,9740,3,1,2,0,1,Goligoski must bleed. He should also leave via ambulance. I guess Sill is the closest thing they have at a McGrath. Hit that bitch.
1001,9486,9746,3,1,2,0,1,Gonna surprise earl with a tranny. Best 450 ever fucking spent? Yes
1002,9514,9774,3,1,2,0,1,Goodmorning uu bitch ass niggas !!!
1003,9535,9795,3,1,2,0,1,"Got hit on by a 70 yr old cripple...&amp; thinking, even if I were to accept your sexual advances there wouldn't be much you could do about it."
1004,9580,9840,3,1,2,0,1,Grusty hoe
1005,9583,9843,3,1,2,0,1,Gucci feel like jeezy pussy outchea you tried to kill me and wasn't successful. Nigga lucky Gucci ain't tried to down him
1006,9595,9855,3,1,2,0,1,Guys that struggle to get pussy are the main niggas that bad talk women. He could get more pussy if he can learn how to stfu and chill
1007,9606,9867,3,1,2,0,1,Ha bill bellicheck wouldnt give an interview what a pussy!!!! Hey bill karmas a bitch!!!!!!!!
1008,9612,9873,3,1,2,0,1,Had to change my shit up on u hoes
1009,9618,9879,3,1,2,0,1,Haha I'll shoot you and that bitch I guess my gun is bi
1010,9633,9894,3,1,2,0,1,Hahahaha manziel is a faggot and the browns will ruin him. Win win for me
1011,9641,9904,3,1,2,0,1,Halloween is a hoe holiday
1012,9658,9922,3,1,2,0,1,Happy birthday I love you faggot
1013,9661,9925,4,1,2,1,1,Happy birthday fag love ya
1014,9668,9932,3,1,2,0,1,Happy birthday to the biggest retard out there. Youre my favorite retard though happy birthday nigs
1015,9681,9946,3,1,2,0,1,Hate dat hoe
1016,9683,9948,3,1,2,0,1,Hate that bitch RT Ray Donovan's wife is pissing me off
1017,9686,9951,3,1,2,0,1,Hate when bitches get boyfriends then forget all about you like you wasn't there before they got together
1018,9687,9952,3,1,2,0,1,"Hate when bitches talk like they rey fuck your brains out then be like ""im just filrting"" lmao fuck u bitch"
1019,9689,9954,3,1,2,0,1,Hate when bitches with long hair decide to get a haircut. Nothin good ever comes out of that
1020,9704,9969,3,1,2,0,1,"Having a 'new boyfriend' every month doesn't mean you're gorgeous.... It means you're easy, and retarded."
1021,9707,9972,3,1,2,0,1,"Having hoes not cool, That one will be better than all them thots"
1022,9708,9973,3,1,2,0,1,Having sex with a guy wont keep him around for you dumb hoes who think that. Theres plenty pussy. Just gotta have a guy who wont give in
1023,9711,9976,3,1,2,0,1,Hazel e looks like a bird... Her and kaep prolly related by nose and shit
1024,9720,9985,6,1,5,0,1,"He could be right... any hoe they had in the 11wd, niggas from the hood RAN thru em...."
1025,9722,9987,3,1,2,0,1,"He died for a reason RT ""@viaNAWF: I didn't follow you back cuz you fat, bitch. Foh large hoe."" Jesus ain't pleased fam"
1026,9740,10005,3,1,2,0,1,He run his mouth just like a bitch I had to cut em off
1027,9767,10033,3,1,2,0,1,Heartless ass niggah
1028,9780,10046,3,1,2,0,1,"Hello new followers. I am anime loving nigger who is too poor to afford a laptop, resulting in being a mw3 theater player for Darth."
1029,9810,10077,3,1,2,0,1,"Hey, you, bitch in the mini-van. Stop riding my ass. You have no power in your vehicle, just stop already."
1030,9817,10084,3,1,2,0,1,High then a hoe but played it cooooool
1031,9826,10093,3,1,2,0,1,His bitch ass a hoe ass nigga prolly don't get no pussy
1032,9829,10096,3,1,2,0,1,"His boyfriend gonna be like ""You ain't make a team? I'm straight fag. ""@ZRawTaroli: ....... The rams really cut Michael Sam. Wow."""
1033,9831,10098,3,1,2,0,1,Hit a bitch with a car bomb.
1034,9836,10103,3,1,2,0,1,Hit my car with another rock and I'll be all over your ass in no time bitch.
1035,9840,10107,3,1,2,0,1,Hmm RT Every bitch i fucked wit is a hoe never met a real female in my life
1036,9848,10115,6,1,5,0,1,Hoes always tryna say they look like a celebrity .... NO BITCH!!! You like the other hoe that love on krenshaw sit yo basic ass down
1037,9850,10117,3,1,2,0,1,Hoes be bringing they friends around they nigga and they nigga end up fucking with the bitch friend and the bitch don't even kno
1038,9874,10143,3,1,2,0,1,Holy fuck they some bomb ass bitches at Buc-ee's
1039,9878,10147,3,1,2,0,1,Holy shit the retard episode of Wheel of Fortune... AGAIN. Fantastic!
1040,9883,10152,3,1,2,0,1,Honestly at this point I doubt I'd fuck Miley Cyrus anymore that bitch is a mess.
1041,9885,10154,3,1,2,0,1,Honestly it's enough bad bitches in the universe for everyone (not including dykes)
1042,9886,10155,3,1,2,0,1,Honkey ass bitch tryna tell me shit.
1043,9899,10169,3,1,2,0,1,"How I'm supposed to know you not just a butch dyke if yeen got a beard, my man?"
1044,9913,10184,3,1,2,0,1,How did I get stuck with the worlds biggest cunt for a sister? I just wanna set the cunt on fire and send her straight to hell
1045,9919,10190,6,1,5,0,1,How do you photoshop yourself and still be ugly? That's like cheating on test and still failing... Be ashamed bitch!
1046,9924,10195,3,1,0,2,2,How long after the redskins change their nsme will all memorabilia w/redskind name be deemef racist and therefore illegal? Any thoughts?
1047,9929,10201,3,1,2,0,1,"How my bestf gon call me "" People "" like ima regular niggah to her now smh ."
1048,9931,10203,6,1,5,0,1,How she stay faithful with a room full of hoes
1049,9934,10206,3,1,2,0,1,How this ugly ass nigga gets more pussy than me ?
1050,9939,10211,3,1,2,0,1,How you gone wife a bitch that let niggas lick on her head in public?
1051,9941,10213,4,1,3,0,1,"How you just gon start some mess and try to break up that man home? For 20 racks, I'll kill that hoe for breezy fam."
1052,9964,10236,4,1,3,0,1,I DONT FUCK WIT YOUUUUUUUU! you lil stupid ASS bitch!
1053,9973,10245,3,1,2,0,1,I adopted these bitches
1054,9974,10246,6,1,5,0,1,I ain't Finna sleep bitch it's 8 o'clock when you finish noddin meet me at the top
1055,9979,10251,3,1,2,0,1,I ain't bout to listen to this nigga rap about eating pussy
1056,10002,10274,3,1,2,0,1,I almost blacked out.... Little cunt was disrespecting my turtle.... And we don't disrespect Gorilla.
1057,10026,10298,3,1,2,0,1,I am so damn done dealing with hoes with kids. Puerto Rican dominican I don't care.
1058,10030,10302,3,1,2,0,1,I am the real vampire nigger.
1059,10049,10322,3,1,2,0,1,I be ready to tell a bitch shut da fuck up lol
